BDRY_IDENT	SEG_NBR	CTRY_1	CTRY_2	CTRY_3	CTRY_4	CTRY_5	CYCLE_DATE
LD00031	1050	HR					199803
LD00031	1060	HR					199803
LD00031	1070	HR					199803
LD00031	1080	HR					199803
LD00031	1090	HR					199803
LD00031	1100	HR					199803
LD00031	1110	HR					199803
LD00031	1120	HR					199803
LD00031	1130	HR					199803
LD00031	1140	HR					199803
LD00031	1150	HR					199803
LD00031	1160	HR					199803
LD00031	1170	HR					199803
LD00031	1180	HR					199803
LD00031	1190	HR					199803
LD00031	1200	HR					199803
LD00031	1210	HR					199803
LD00031	1220	HR					199803
LD00031	1230	HR					199803
LD00031	1240	HR					199803
LD00031	1250	HR					199803
LD00031	1260	HR					199803
LD00031	1270	HR					199803
LD00031	1280	HR					199803
LD00031	1290	HR					199803
LD00031	1300	HR					199803
LD00031	1310	HR					199803
LD00031	1320	HR					199803
LD00031	1330	HR					199803
LD00031	1340	HR					199803
LD00031	1350	HR					199803
LD00031	1360	HR					199803
LD00031	1370	HR					199803
LD00031	1380	HR					199803
LD00031	1390	HR					199803
LD00031	1400	HR					199803
LD00031	1410	HR					199803
LD00031	1420	HR					199803
LD00031	1430	HR					199803
LD00031	1440	HR					199803
LD00031	1450	HR					199803
LD00031	1460	HR					199803
LD00031	1470	HR					199803
LD00031	1480	HR					199803
LD00031	1490	HR					199803
LD00031	1500	HR					199803
LD00031	1510	HR					199803
LD00031	1520	HR					199803
LD00031	1530	HR					199803
LD00031	1540	HR					199803
LD00031	1550	HR					199803
LD00031	1560	HR					199803
LD00031	1570	HR					199803
LD00031	1580	HR					199803
LD00031	1590	HR					199803
LD00031	1600	HR					199803
LD00031	1610	HR					199803
LD00031	1620	HR					199803
LD00031	1630	HR					199803
LD00031	1640	HR					199803
LD00031	1650	HR					199803
LD00031	1660	HR					199803
LD00031	1670	HR					199803
LD00031	1680	HR					199803
LD00031	1690	HR					199803
LD00031	1700	HR					199803
LD00031	1710	HR					199803
LD00031	1720	HR					199803
LD00031	1730	HR					199803
LD00031	1740	HR					199803
LD00031	1750	HR					199803
LD00031	1760	HR					199803
LD00031	1770	HR					199803
LD00031	1780	HR					199803
LD00031	1790	HR					199803
LD00031	1800	HR					199803
LD00031	1810	HR					199803
LD00031	1820	HR					199803
LD00031	1830	HR					199803
LD00031	1840	HR					199803
LD00031	1850	HR					199803
LD00031	1860	HR					199803
LD00031	1870	HR					199803
LD00031	1880	HR					199803
LD00031	1890	HR					199803
LD00031	1900	HR					199803
LD00031	1910	HR					199803
LD00031	1920	HR					199803
LD00031	1930	HR					199803
LD00031	1940	HR					199803
LD00031	1950	HR					199803
LD00031	1960	HR					199803
LD00031	1970	HR					199803
LD00031	1980	HR					199803
LD00031	1990	HR					199803
LD00031	2000	HR					199803
LD00031	2010	HR					199803
LD00031	2020	HR					199803
LD00031	2030	HR					199803
LD00031	2040	HR					199803
LD00031	2050	HR					199803
LD00031	2060	HR					199803
LD00031	2070	HR					199803
LD00031	2080	HR					199803
LD00031	2090	HR					199803
LD00031	2100	HR					199803
LD00031	2110	HR					199803
LD00031	2120	HR					199803
LD00031	2130	HR					199803
LD00031	2140	HR					199803
LD00031	2150	HR					199803
LD00031	2160	HR					199803
LD00031	2170	HR					199803
LD00031	2180	HR					199803
LD00031	2190	HR					199803
LD00031	2200	HR					199803
LD00031	2210	HR					199803
LD00031	2220	HR					199803
LD00031	2230	HR					199803
LD00031	2240	HR					199803
LD00031	2250	HR					199803
LD00031	2260	HR					199803
LD00031	2270	HR					199803
LD00031	2280	HR					199803
LD00031	2290	HR					199803
LD00031	2300	HR					199803
LD00031	2310	HR					199803
LD00031	2320	HR					199803
LD00031	2330	HR					199803
LD00031	2340	HR					199803
LD00031	2350	HR					199803
LD00031	2360	HR					199803
LD00031	2370	HR					199803
LD00031	2380	HR					199803
LD00031	2390	HR					199803
LD00031	2400	HR					199803
LD00031	2410	HR					199803
LD00031	2420	HR					199803
LD00031	2430	HR					199803
LD00031	2440	HR					199803
LD00031	2450	HR					199803
LD00031	2460	HR					199803
LD00031	2470	HR					199803
LD00031	2480	HR					199803
LD00031	2490	HR					199803
LD00032	10	HR					200302
LD00032	20	HR					200302
LD00032	30	HR					200302
LD00032	40	HR					200302
LD00032	50	HR					200302
LE00005	10	SP					199511
LE00005	20	SP					199511
LE00005	30	SP					199511
LE00005	40	SP					199511
LE00005	50	SP					199511
LE00010	10	SP					199610
LE00015	10	SP					200413
LE00015	20	SP					200413
LE00015	30	SP					200413
LE00015	40	SP					200413
LE00015	50	SP					200413
LE00020	10	SP					199511
LE00025	10	SP					199610
LE00025	20	SP					199610
LE00025	30	SP					199610
LE00025	40	SP					199610
LE00030	10	SP					199610
LE00030	20	SP					199610
LE00030	30	SP					199610
LE00030	40	SP					199610
LE00035	10	SP					199609
LE00035	20	SP					199704
LE00035	30	SP					199610
LE00035	40	SP					199704
LE00040	10	SP					200106
LE00040	20	SP					200106
LE00040	30	SP					200106
LE00040	40	SP					200106
LE00040	50	SP					200106
LE00040	60	SP					200106
LE00040	70	SP					200106
LE00040	80	SP					200106
LE00040	90	SP					200106
LE00040	100	SP					200106
LE00040	110	SP					200106
LE00040	120	SP					200106
LE00040	130	SP					200106
LE00040	140	SP					200106
LE00040	150	SP					200106
LE00040	160	SP					200106
LE00040	170	SP					200106
LE00040	180	SP					200106
LE00040	190	SP					200106
LE00040	200	SP					200402
LE00040	210	SP					200106
LE00040	220	SP					200106
LE00040	230	SP					200106
LE00040	240	SP					200303
LE00040	250	SP					200303
LE00040	255	SP					200303
LE00040	260	SP					200106
LE00040	270	SP					200106
LE00040	280	SP					200303
LE00040	290	SP					200303
LE00040	300	SP					200303
LE00040	310	SP					200303
LE00040	320	SP					200303
LE00040	330	SP					200106
LE00040	340	SP					200303
LE00040	350	SP					200303
LE00045	10	SP					200207
LE00045	20	SP					200207
LE00045	30	SP					200207
LE00045	40	SP					200207
LE00045	50	SP					200207
LE00045	60	SP					200207
LE00050	10	SP					200303
LE00050	20	SP					199511
LE00050	30	SP					199511
LE00050	40	SP					199511
LE00050	50	SP					199511
LE00050	60	SP					199511
LE00050	70	SP					199511
LE00050	80	SP					199511
LE00050	90	SP					199511
LE00050	100	SP					199511
LE00050	110	SP					199511
LE00050	120	SP					199511
LE00050	130	SP					199511
LE00050	140	SP					199511
LE00050	150	SP					199511
LE00050	160	SP					200210
LE00050	170	SP					199511
LE00050	180	SP					200210
LE00050	190	SP					199511
LE00050	200	SP					200402
LE00050	210	SP					199511
LE00050	220	SP					199511
LE00050	230	SP					199511
LE00050	240	SP					200303
LE00050	250	SP					200303
LE00050	255	SP					200303
LE00050	260	SP					199511
LE00050	270	SP					199511
LE00050	280	SP					200303
LE00050	290	SP					200303
LE00050	300	SP					200303
LE00050	310	SP					200303
LE00050	320	SP					200303
LE00050	330	SP					199511
LE00050	340	SP					200303
LE00050	350	SP					200303
LE00055	10	SP					199511
LE00055	20	SP					199511
LE00055	30	SP					199511
LE00055	40	SP					199511
LE00055	50	SP					199511
LE00055	60	SP					199511
LE00055	61	SP					200511
LE00055	62	SP					200511
LE00055	63	SP					200511
LE00055	64	SP					200511
LE00055	65	SP					200511
LE00055	66	SP					200511
LE00055	67	SP					200511
LE00055	68	SP					200511
LE00055	69	SP					200511
LE00055	80	SP					199511
LE00055	90	SP					199511
LE00055	100	SP					199511
LE00055	110	SP					199511
LE00055	120	SP					199511
LE00055	130	SP					199511
LE00055	140	SP					199511
LE00055	150	SP					199511
LE00055	160	SP					199511
LE00055	170	SP					199511
LE00055	180	SP					199511
LE00055	190	SP					199511
LE00055	200	SP					199511
LE00055	210	SP					199803
LE00060	10	SP					199612
LE00065	20	SP					200112
LE00065	30	SP					200112
LE00065	40	SP					200112
LE00065	50	SP					200112
LE00065	60	SP					200112
LE00065	70	SP					200112
LE00065	80	SP					200112
LE00065	90	SP					200112
LE00070	10	SP					199511
LE00070	20	SP					199511
LE00070	30	SP					199511
LE00070	40	SP					199511
LE00070	50	SP					199511
LE00070	60	SP					199511
LE00070	70	SP					199511
LE00075	10	SP					200013
LE00075	20	SP					200013
LE00080	10	SP					199704
LE00080	20	SP					199511
LE00080	30	SP					199511
LE00080	40	SP					199712
LE00080	50	SP					199712
LE00080	60	SP					199712
LE00080	70	SP					199712
LE00080	80	SP					199511
LE00080	90	SP					199712
LE00080	100	SP					199712
LE00080	110	SP					199712
LE00080	120	SP					199712
LE00080	130	SP					199511
LE00080	140	SP					199511
LE00080	150	SP					199712
LE00080	160	SP					199712
LE00080	170	SP					199511
LE00080	180	SP					199712
LE00080	190	SP					199712
LE00080	200	SP					199712
LE00080	210	SP					199712
LE00080	220	SP					199712
LE00080	230	SP					199712
LE00080	240	SP					199511
LE00080	250	SP					199712
LE00080	260	SP					199511
LE00080	270	SP					199511
LE00080	280	SP					199511
LE00080	290	SP					199511
LE00080	300	SP					199511
LE00080	310	SP					199511
LE00080	320	SP					199712
LE00080	330	SP					199712
LE00080	340	SP					199712
LE00080	350	SP					199712
LE00080	360	SP					199712
LE00080	370	SP					199712
LE00080	380	SP					199712
LE00080	390	SP					199712
LE00080	400	SP					199712
LE00080	410	SP					199511
LE00080	420	SP					199511
LE00080	430	SP					199712
LE00080	440	SP					199712
LE00080	450	SP					199712
LE00080	460	SP					199712
LE00080	470	SP					199712
LE00080	480	SP					199712
LE00080	490	SP					199712
LE00080	500	SP					199712
LE00080	510	SP					199511
LE00080	520	SP					199511
LE00085	10	SP					199704
LE00085	20	SP					199511
LE00085	30	SP					199511
LE00085	40	SP					199712
LE00085	50	SP					199712
LE00085	60	SP					199712
LE00085	70	SP					199712
LE00085	80	SP					199511
LE00085	90	SP					199712
LE00090	10	SP					199704
LE00095	10	SP					199511
LE00095	20	SP					199511
LE00095	30	SP					199511
LE00095	40	SP					199511
LE00100	10	SP					199511
LE00105	10	SP					199511
LE00105	20	SP					200403
LE00105	30	SP					200403
LE00105	40	SP					200403
LE00105	50	SP					200403
LE00105	60	SP					200403
LE00110	10	SP					199511
LE00110	20	SP					199511
LE00110	30	SP					199511
LE00110	40	SP					199610
LE00115	10	SP					200101
LE00120	10	SP					200305
LE00120	20	SP					200305
LE00120	30	SP					200305
LE00120	40	SP					200305
LE00120	50	SP					200305
LE00120	60	SP					200305
LE00120	70	SP					200305
LE00120	80	SP					200305
LE00120	90	SP					200307
LE00120	100	SP					200307
LE00120	110	SP					200307
LE00125	10	SP					200305
LE00130	10	SP					199511
LE00130	20	SP					199511
LE00130	30	SP					199511
LE00130	40	SP					199511
LE00130	50	SP					199511
LE00130	60	SP					199511
LE00130	70	SP					199511
LE00130	80	SP					199511
LE00130	90	SP					199511
LE00130	100	SP					199511
LE00130	110	SP					199511
LE00130	120	SP					199511
LE00130	130	SP					199511
LE00130	140	SP					199512
LE00135	10	SP					199511
LE00135	20	SP					200303
LE00135	30	SP					199511
LE00135	40	SP					199511
LE00135	50	SP					199511
LE00135	60	SP					200402
LE00135	70	SP					199708
LE00135	80	SP					199708
LE00135	85	SP					200511
LE00135	90	SP					199511
LE00135	100	SP					199511
LE00135	105	SP					200511
LE00135	110	SP					199511
LE00135	120	SP					199511
LE00135	125	SP					200511
LE00135	130	SP					199511
LE00135	140	SP					199511
LE00135	150	SP					199511
LE00135	160	SP					199511
LE00135	170	SP					199511
LE00135	180	SP					200303
LE00135	190	SP					200303
LE00135	200	SP					199511
LE00135	210	SP					200303
LE00135	220	SP					200303
LE00135	230	SP					200303
LE00135	240	SP					200303
LE00135	250	SP					200303
LE00135	260	SP					199511
LE00135	270	SP					199511
LE00135	280	SP					199511
LE00135	290	SP					199712
LE00135	300	SP					199511
LE00135	310	SP					199511
LE00135	320	SP					199712
LE00135	330	SP					199711
LE00135	340	SP					199712
LE00135	350	SP					199712
LE00135	360	SP					199712
LE00135	370	SP					199712
LE00135	380	SP					199711
LE00135	390	SP					199511
LE00135	400	SP					199712
LE00135	410	SP					199511
LE00135	420	SP					199511
LE00135	430	SP					199712
LE00135	440	SP					199511
LE00135	450	SP					199711
LE00135	460	SP					199711
LE00135	470	SP					199711
LE00135	480	SP					199711
LE00135	490	SP					199711
LE00135	500	SP					199711
LE00135	510	SP					199711
LE00135	520	SP					199712
LE00135	530	SP					199712
LE00135	540	SP					199712
LE00135	550	SP					199712
LE00135	560	SP					199511
LE00135	570	SP					199511
LE00135	580	SP					199712
LE00135	590	SP					199711
LE00135	600	SP					199712
LE00135	610	SP					199711
LE00135	620	SP					199712
LE00135	630	SP					199712
LE00135	640	SP					199712
LE00135	650	SP					199712
LE00135	660	SP					199712
LE00135	670	SP					199711
LE00135	680	SP					200303
LE00135	690	SP					199511
LE00135	700	SP					199712
LE00135	710	SP					199712
LE00135	720	SP					199712
LE00135	730	SP					199511
LE00135	740	SP					199712
LE00135	750	SP					199712
LE00135	760	SP					199712
LE00135	770	SP					199712
LE00135	780	SP					199712
LE00135	790	SP					199511
LE00135	800	SP					199511
LE00135	810	SP					199712
LE00135	820	SP					199712
LE00135	830	SP					199712
LE00135	840	SP					199712
LE00135	850	SP					199712
LE00135	860	SP					199712
LE00135	870	SP					199511
LE00135	880	SP					199511
LE00135	890	SP					199511
LE00135	900	SP					199511
LE00135	910	SP					199511
LE00135	920	SP					199511
LE00135	930	SP					199712
LE00135	940	SP					199712
LE00135	950	SP					199712
LE00135	960	SP					199712
LE00135	970	SP					199712
LE00135	980	SP					199511
LE00135	990	SP					200406
LE00135	1000	SP					199712
LE00135	1010	SP					199712
LE00135	1020	SP					200304
LE00135	1030	SP					199712
LE00135	1040	SP					199712
LE00135	1050	SP					199712
LE00135	1060	SP					199511
LE00135	1070	SP					199712
LE00135	1080	SP					199712
LE00135	1090	SP					199712
LE00135	1100	SP					199712
LE00135	1110	SP					199712
LE00135	1120	SP					199511
LE00135	1130	SP					199511
LE00135	1140	SP					199511
LE00135	1150	SP					199511
LE00135	1160	SP					199712
LE00135	1170	SP					199712
LE00135	1180	SP					199712
LE00135	1190	SP					199712
LE00135	1200	SP					199712
LE00135	1210	SP					199712
LE00135	1220	SP					199511
LE00135	1230	SP					199511
LE00135	1240	SP					199712
LE00135	1250	SP					199712
LE00135	1260	SP					199712
LE00135	1270	SP					199712
LE00135	1280	SP					199712
LE00135	1290	SP					199712
LE00135	1300	SP					199712
LE00135	1310	SP					199511
LE00135	1320	SP					199712
LE00135	1330	SP					199712
LE00135	1340	SP					199712
LE00135	1350	SP					199712
LE00135	1360	SP					199712
LE00135	1370	SP					199712
LE00135	1380	SP					199511
LE00135	1390	SP					199712
LE00135	1400	SP					199712
LE00135	1410	SP					199712
LE00135	1420	SP					199712
LE00135	1430	SP					199511
LE00135	1440	SP					199712
LE00135	1450	SP					199712
LE00135	1460	SP					199712
LE00135	1470	SP					199511
LE00135	1480	SP					199511
LE00135	1490	SP					199511
LE00135	1500	SP					199511
LE00135	1510	SP					199712
LE00135	1520	SP					199712
LE00135	1530	SP					199712
LE00135	1540	SP					199712
LE00135	1550	SP					199712
LE00135	1560	SP					199712
LE00135	1570	SP					199511
LE00135	1580	SP					199511
LE00135	1590	SP					199511
LE00135	1600	SP					199511
LE00135	1610	SP					199712
LE00135	1620	SP					199712
LE00135	1630	SP					199712
LE00135	1640	SP					199712
LE00135	1650	SP					199712
LE00135	1660	SP					199712
LE00135	1670	SP					199712
LE00135	1680	SP					199712
LE00135	1690	SP					199712
LE00135	1700	SP					199712
LE00135	1710	SP					199511
LE00135	1720	SP					199511
LE00135	1730	SP					199712
LE00135	1740	SP					199712
LE00135	1750	SP					199712
LE00135	1760	SP					199712
LE00135	1770	SP					199712
LE00135	1780	SP					199712
LE00135	1790	SP					199712
LE00135	1800	SP					199712
LE00135	1810	SP					199511
LE00135	1820	SP					199511
LE00135	1830	SP					199511
LE00140	10	SP					199513
LE00140	20	SP					199513
LE00140	30	SP					199513
LE00140	40	SP					199513
LE00140	50	SP					199513
LE00140	60	SP					199513
LE00140	70	SP					199513
LE00140	80	SP					199513
LE00140	90	SP					199513
LE00140	100	SP					199513
LE00140	110	SP					199513
LE00140	120	SP					199811
LE00140	130	SP					199811
LE00145	10	SP					199511
LE00145	20	SP					200303
LE00145	30	SP					199511
LE00145	40	SP					199511
LE00145	50	SP					199511
LE00145	60	SP					200402
LE00145	70	SP					199708
LE00145	80	SP					199708
LE00145	85	SP					200511
LE00145	90	SP					199511
LE00145	100	SP					199511
LE00145	105	SP					200511
LE00145	110	SP					199511
LE00145	120	SP					199511
LE00145	125	SP					200511
LE00145	130	SP					199511
LE00145	140	SP					199511
LE00145	150	SP					199511
LE00145	160	SP					199511
LE00145	170	SP					199511
LE00145	180	SP					200303
LE00145	190	SP					200303
LE00145	200	SP					199511
LE00145	210	SP					200303
LE00145	220	SP					200303
LE00145	230	SP					200303
LE00145	240	SP					200303
LE00145	250	SP					200303
LE00145	260	SP					199511
LE00145	270	SP					199511
LE00145	280	SP					199511
LE00145	290	SP					199712
LE00145	300	SP					199511
LE00145	310	SP					199511
LE00145	320	SP					199712
LE00145	330	SP					199711
LE00145	340	SP					199712
LE00145	350	SP					199712
LE00145	360	SP					199712
LE00145	370	SP					199712
LE00145	380	SP					199711
LE00145	390	SP					199511
LE00145	400	SP					199712
LE00145	410	SP					199511
LE00145	420	SP					199511
LE00145	430	SP					199712
LE00145	440	SP					199511
LE00145	450	SP					199711
LE00145	460	SP					199711
LE00145	470	SP					199711
LE00145	480	SP					199711
LE00145	490	SP					199711
LE00145	500	SP					199711
LE00145	510	SP					199711
LE00145	520	SP					199712
LE00145	530	SP					199712
LE00145	540	SP					199712
LE00145	550	SP					199712
LE00145	560	SP					199511
LE00145	570	SP					199511
LE00145	580	SP					199712
LE00145	590	SP					199711
LE00145	600	SP					199712
LE00145	610	SP					199711
LE00145	620	SP					199712
LE00145	630	SP					199712
LE00145	640	SP					199712
LE00145	650	SP					199712
LE00145	660	SP					199712
LE00145	670	SP					199711
LE00145	680	SP					200303
LE00145	690	SP					199511
LE00145	700	SP					199712
LE00145	710	SP					199712
LE00145	720	SP					199712
LE00145	730	SP					199511
LE00145	740	SP					199712
LE00145	750	SP					199712
LE00145	760	SP					199712
LE00145	770	SP					199712
LE00145	780	SP					199712
LE00145	790	SP					199511
LE00145	800	SP					199511
LE00145	810	SP					199712
LE00145	820	SP					199712
LE00145	830	SP					199712
LE00145	840	SP					199712
LE00145	850	SP					199712
LE00145	860	SP					199712
LE00145	870	SP					199511
LE00145	880	SP					199511
LE00145	890	SP					199511
LE00145	900	SP					199511
LE00145	910	SP					199511
LE00145	920	SP					199511
LE00145	930	SP					199712
LE00145	940	SP					199712
LE00145	950	SP					199712
LE00145	960	SP					199712
LE00145	970	SP					199712
LE00145	980	SP					199511
LE00145	990	SP					200406
LE00145	1000	SP					199712
LE00145	1010	SP					199712
LE00145	1020	SP					200304
LE00145	1030	SP					199712
LE00145	1040	SP					199712
LE00145	1050	SP					199712
LE00145	1060	SP					199511
LE00145	1070	SP					199712
LE00145	1080	SP					199712
LE00145	1090	SP					199712
LE00145	1100	SP					199712
LE00145	1110	SP					199712
LE00145	1120	SP					199511
LE00145	1130	SP					199511
LE00145	1140	SP					199511
LE00145	1150	SP					199511
LE00145	1160	SP					199712
LE00145	1170	SP					199712
LE00145	1180	SP					199712
LE00145	1190	SP					199712
LE00145	1200	SP					199712
LE00145	1210	SP					199712
LE00145	1220	SP					199511
LE00145	1230	SP					199511
LE00145	1240	SP					199712
LE00145	1250	SP					199712
LE00145	1260	SP					199712
LE00145	1270	SP					199712
LE00145	1280	SP					199712
LE00145	1290	SP					199712
LE00145	1300	SP					199712
LE00145	1310	SP					199511
LE00145	1320	SP					199712
LE00145	1330	SP					199712
LE00145	1340	SP					199712
LE00145	1350	SP					199712
LE00145	1360	SP					199712
LE00145	1370	SP					199712
LE00145	1380	SP					199511
LE00145	1390	SP					199712
LE00145	1400	SP					199712
LE00145	1410	SP					199712
LE00145	1420	SP					199712
LE00145	1430	SP					199511
LE00145	1440	SP					199712
LE00145	1450	SP					199712
LE00145	1460	SP					199712
LE00145	1470	SP					199511
LE00145	1480	SP					199511
LE00145	1490	SP					199511
LE00145	1500	SP					199511
LE00145	1510	SP					199712
LE00145	1520	SP					199712
LE00145	1530	SP					199712
LE00145	1540	SP					199712
LE00145	1550	SP					199712
LE00145	1560	SP					199712
LE00145	1570	SP					199511
LE00145	1580	SP					199511
LE00145	1590	SP					199511
LE00145	1600	SP					199511
LE00145	1610	SP					199712
LE00145	1620	SP					199712
LE00145	1630	SP					199712
LE00145	1640	SP					199712
LE00145	1650	SP					199712
LE00145	1660	SP					199712
LE00145	1670	SP					199712
LE00145	1680	SP					199712
LE00145	1690	SP					199712
LE00145	1700	SP					199712
LE00145	1710	SP					199511
LE00145	1720	SP					199511
LE00145	1730	SP					199712
LE00145	1740	SP					199712
LE00145	1750	SP					199712
LE00145	1760	SP					199712
LE00145	1770	SP					199712
LE00145	1780	SP					199712
LE00145	1790	SP					199712
LE00145	1800	SP					199712
LE00145	1810	SP					199511
LE00145	1820	SP					199511
LE00145	1830	SP					199511
LE00150	10	SP					199610
LE00150	20	SP					199610
LE00150	30	SP					199610
LE00150	40	SP					199610
LE00155	10	SP					199511
LE00160	10	SP					199511
LE00165	10	SP					200206
LE00165	20	SP					200206
LE00165	30	SP					200206
LE00165	40	SP					200206
LE00165	50	SP					200206
LE00165	60	SP					200206
LE00165	70	SP					200206
LE00170	10	SP					199511
LE00175	10	SP					199511
LE00175	20	SP					199511
LE00175	30	SP					199511
LE00175	40	SP					200602
LE00175	50	SP					200602
LE00175	60	SP					200602
LE00175	70	SP					199511
LE00180	10	SP					199511
LE00180	20	SP					199511
LE00180	30	SP					199511
LE00180	40	SP					199511
LE00180	50	SP					199511
LE00180	60	SP					199511
LE00180	70	SP					199511
LE00185	10	SP					199610
LE00185	20	SP					199610
LE00185	30	SP					199610
LE00185	45	SP					199610
LE00185	60	SP					199610
LE00185	70	SP					199610
LE00185	80	SP					199610
LE00185	90	SP					200307
LE00185	100	SP					200307
LE00185	110	SP					200307
LE00185	120	SP					200307
LE00190	20	SP					199511
LE00195	10	SP					199511
LE00200	10	SP					199610
LE00205	10	SP					199511
LE00205	20	SP					199511
LE00205	30	SP					199511
LE00205	40	SP					199511
LE00210	10	SP					199706
LE00210	20	SP					199706
LE00210	30	SP					199706
LE00210	40	SP					199706
LE00210	50	SP					199706
LE00210	60	SP					199706
LE00210	70	SP					199706
LE00210	80	SP					200210
LE00210	90	SP					200210
LE00210	100	SP					200402
LE00210	110	SP					199706
LE00210	130	SP					199706
LE00210	135	SP					200511
LE00210	140	SP					199706
LE00210	150	SP					200210
LE00215	10	SP					200213
LE00215	20	SP					200213
LE00215	30	SP					200213
LE00215	35	SP					200402
LE00215	40	SP					200213
LE00215	50	SP					200213
LE00215	60	SP					200213
LE00220	10	SP					199609
LE00220	20	SP					199609
LE00220	30	SP					199609
LE00220	40	SP					199609
LE00225	10	SP					199609
LE00225	20	SP					199609
LE00225	30	SP					199609
LE00225	40	SP					199609
LE00225	50	SP					199609
LE00225	60	SP					199609
LE00225	70	SP					199609
LE00230	10	SP					199511
LE00230	20	SP					199511
LE00230	30	SP					199511
LE00230	40	SP					199704
LE00230	50	SP					199511
LE00230	60	SP					199511
LE00235	10	SP					199511
LE00240	10	SP					199511
LE00240	20	SP					199511
LE00240	30	SP					199511
LE00240	40	SP					199511
LE00240	50	SP					199511
LE00240	60	SP					199511
LE00245	10	SP					199612
LE00245	20	SP					199612
LE00250	10	SP					199612
LE00255	10	SP					199511
LE00255	20	SP					199511
LE00255	30	SP					199712
LE00255	40	SP					199712
LE00255	50	SP					199712
LE00255	60	SP					199712
LE00255	70	SP					199712
LE00255	72	SP					200303
LE00255	80	SP					199511
LE00255	90	SP					199708
LE00255	100	SP					199711
LE00260	10	SP					199511
LE00260	20	SP					200005
LE00260	30	SP					200005
LE00260	40	SP					200005
LE00260	50	SP					200005
LE00260	60	SP					200005
LE00260	70	SP					200005
LE00260	80	SP					200005
LE00265	10	SP					199511
LE00265	20	SP					200413
LE00265	30	SP					200413
LE00265	40	SP					199511
LE00265	50	SP					199511
LE00265	60	SP					199511
LE00265	70	SP					199511
LE00265	80	SP					200413
LE00265	90	SP					199511
LE00265	100	SP					199511
LE00265	110	SP					199511
LE00270	10	SP					199704
LE00275	10	SP					200413
LE00275	20	SP					200413
LE00275	30	SP					200413
LE00275	40	SP					200413
LE00275	50	SP					200413
LE00280	10	SP					199704
LE00280	20	SP					199511
LE00285	10	SP					199610
LE00290	10	SP					199704
LE00290	20	SP					199511
LE00290	30	SP					199511
LE00290	40	SP					199511
LE00290	50	SP					200307
LE00290	60	SP					200307
LE00290	70	SP					200307
LE00290	80	SP					200307
LE00290	90	SP					200307
LE00290	100	SP					200307
LE00290	110	SP					200307
LE00290	120	SP					200307
LE00295	10	SP					199511
LE00295	20	SP					199511
LE00295	30	SP					199511
LE00295	40	SP					199511
LE00295	50	SP					199511
LE00295	60	SP					199511
LE00295	70	SP					199511
LE00295	80	SP					199511
LE00295	90	SP					199511
LE00300	10	SP					199511
LE00300	20	SP					199511
LE00300	30	SP					199511
LE00300	40	SP					199511
LE00305	10	SP					199511
LE00305	20	SP					199511
LE00305	30	SP					199511
LE00305	40	SP					199511
LE00305	50	SP					199511
LE00305	60	SP					199511
LE00310	10	SP					199613
LF00001	10	FR					199904
LF00001	20	FR					199904
LF00001	25	FR					200504
LF00001	30	FR					199904
LF00001	35	FR					200503
LF00001	40	FR					199904
LF00001	50	FR					199904
LF00001	60	FR					200304
LF00001	70	FR					200304
LF00001	80	FR					200304
LF00001	90	FR					200304
LF00001	100	FR					200304
LF00001	110	FR					200304
LF00001	120	FR					200304
LF00001	130	FR					200304
LF00001	140	FR					200304
LF00001	150	FR					199904
LF00001	160	FR					200304
LF00001	170	FR					199904
LF00001	180	FR					200304
LF00001	190	FR					199904
LF00001	200	FR					199904
LF00001	210	FR					200304
LF00001	220	FR					199904
LF00001	225	FR					200402
LF00001	230	FR					199904
LF00001	240	FR					200304
LF00001	245	FR					200402
LF00001	250	FR					199904
LF00001	260	FR					199904
LF00001	270	FR					199904
LF00001	280	FR					199904
LF00001	290	FR					199904
LF00001	300	FR					199904
LF00001	310	FR					199904
LF00001	320	FR					199904
LF00001	330	FR					199904
LF00001	340	FR					199904
LF00001	350	FR					199904
LF00001	360	FR					199904
LF00001	370	FR					199904
LF00001	380	FR					199904
LF00001	390	FR					199904
LF00001	400	FR					199904
LF00001	410	FR					199904
LF00001	420	FR					199904
LF00001	430	FR					200304
LF00001	440	FR					199904
LF00001	450	FR					199904
LF00001	460	FR					199904
LF00001	470	FR					199904
LF00001	480	FR					199904
LF00001	490	FR					200304
LF00001	500	FR					199904
LF00001	510	FR					199904
LF00001	520	FR					199904
LF00001	530	FR					199904
LF00001	540	FR					199904
LF00001	550	FR					199904
LF00001	560	FR					199904
LF00001	570	FR					199904
LF00001	580	FR					199904
LF00001	590	FR					199904
LF00001	600	FR					199904
LF00001	610	FR					199904
LF00001	620	FR					199904
LF00001	630	FR					199904
LF00001	640	FR					199904
LF00001	650	FR					199904
LF00001	660	FR					199904
LF00001	670	FR					199904
LF00001	680	FR					199904
LF00001	690	FR					199904
LF00001	700	FR					199904
LF00001	710	FR					199904
LF00001	720	FR					199904
LF00001	730	FR					199904
LF00001	735	FR					200402
LF00001	740	FR					199904
LF00001	750	FR					199904
LF00001	760	FR					199904
LF00001	770	FR					199904
LF00001	780	FR					199904
LF00001	790	FR					199904
LF00001	800	FR					199904
LF00001	810	FR					199904
LF00001	820	FR					199904
LF00001	830	FR					199904
LF00001	840	FR					199904
LF00001	850	FR					199904
LF00001	855	FR					200402
LF00001	860	FR					199904
LF00001	870	FR					199904
LF00001	880	FR					199904
