SUAS_IDENT	SECTOR	ICAO	CTRY_1	CTRY_2	CTRY_3	CTRY_4	CYCLE_DATE
UKD101		UKOV	UP				199710
UKD102		UKOV	UP				199710
UKD104		UKFV	UP				199710
UKD105		UKFV	UP				199710
UKD107		UKFV	UP				199710
UKD108		UKFV	UP				199710
UKD109		UKFV	UP				199710
UKD110		UKFV	UP				199710
UKD111		UKFV	UP				199710
UKD113		UKFV	UP				199710
UKD117		UKFV	UP				200305
UKD118		UKFV	UP				200305
UKD119		UKFV	UP				200305
UKD120		UKFV	UP				200305
UKD121		UKFV	UP				200305
UKD122		UKFV	UP				200305
UKD123		UKFV	UP				200513
UKD124		UKFV	UP				199710
UKD203		UKFV	UP				200203
UKD204		UKUK	UP				200507
UKD301		UKFV	UP				200507
UKD301A		UKFV	UP				200507
UKD301B		UKFV	UP				200507
UKD301C		UKFV	UP				200507
UKD301D		UKFV	UP				200507
UKD302		UKFV	UP				200507
UKD302A		UKFV	UP				200507
UKD302B		UKFV	UP				200507
UKD304		UKFV	UP				200507
UKD305		UKFV	UP				200507
UKD306		UKFV	UP				199511
UKP1		UKBV	UP				199511
UKP10		UKHV	UP				199511
UKP11		UKFV	UP				199511
UKP12		UKBV	UP				199511
UKP13		UKHV	UP				199511
UKP14		UKBV	UP				199511
UKP15		UKHV	UP				199511
UKP16		UKHV	UP				199511
UKP17		UKHV	UP				199511
UKP18		UKHV	UP				199511
UKP19		UKOV	UP				199511
UKP2		UKHV	UP				199511
UKP20		UKFV	UP				199511
UKP21		UKLV	UP				199511
UKP22		UKBV	UP				199511
UKP23		UKLV	UP				200206
UKP24		UKBV	UP				200206
UKP25		UKBV	UP				200206
UKP26		UKFV	UP				200409
UKP27		UKBV	UP				200504
UKP28		UKLV	UP				199511
UKP3		UKLV	UP				199511
UKP4		UKLV	UP				199511
UKP5		UKOV	UP				199511
UKP6		UKBV	UP				199511
UKP7		UKBV	UP				199511
UKP8		UKBV	UP				199511
UKP9		UKHV	UP				199511
UKR306		UKFV	UP				199511
UKR308		UKHV	UP				200404
UKR310		UKFV	UP				200505
UKR311		UKLV	UP				200505
UKR312		UKLV	UP				200507
UKR315		UKFV	UP				200507
UKR317		UKFV	UP				200507
UKR319		UKFV	UP				199511
UKR401		UKBV	UP				199511
UKR402		UKBV	UP				199511
UKR403		UKBV	UP				199511
UKR404		UKBV	UP				199511
UKR405		UKBV	UP				199511
UKR406		UKBV	UP				199511
UKR407		UKBV	UP				199511
UKR409		UKHV	UP				199511
UKR411		UKLV	UP				199511
UKR412		UKLV	UP				199511
UKR413		UKLV	UP				199511
UKR414		UKLV	UP				199511
UKR415		UKOV	UP				199511
UKR416		UKOV	UP				199511
UKR417		UKOV	UP				199511
UKR418		UKBV	UP				199511
UKR421		UKBV	UP				199511
UKR423		UKHV	UP				199511
UKR425		UKHV	UP				199511
UKR427		UKLV	UP				199511
UKR429		UKLV	UP				199511
UKR433		UKOV	UP				199511
UKR435		UKOV	UP				199511
UKR436		UKOV	UP				199511
UKR437		UKFV	UP				199511
UKR438		UKBV	UP				199511
UKR439		UKLV	UP				199511
UKR440		UKBV	UP				199511
UKR441		UKHV	UP				199511
UKR442		UKBV	UP				200103
UKR443		UKBV	UP				200111
UKR444		UKBV	UP				200207
UKR445		UKLV	UP				200206
UKR451		UKBV	UP				200206
UKR452		UKBV	UP				200206
UKR453		UKBV	UP				200207
UKR462		UKLV	UP				200207
UKR500		UKLV	UP				199710
UKR501		UKBV	UP				200009
UKR502		UKBV	UP				200009
UKR503		UKBV	UP				200009
UKR504		UKFV	UP				200411
UKR505		UKHV	UP				200411
UKR506		UKHV	UP				200411
UKR507		UKHV	UP				200505
UKR508		UKLV	UP				200404
UKR601		UKOV	UP				200404
UKR602		UKHV	UP				200404
UKR603		UKHV	UP				200404
UKR604		UKHV	UP				200404
UKR605		UKHV	UP				200404
UKR606		UKHV	UP				200404
UKR607		UKHV	UP				200405
UKR608		UKHV	UP				200407
UKR609		UKFV	UP				200407
UKR610		UKFV	UP				200412
UKR611		UKHV	UP				200412
UKR612		UKHV	UP				200412
UKR613		UKHV	UP				200412
UKR614		UKHV	UP				200412
UKR615		UKHV	UP				200412
UKR616		UKHV	UP				200412
UKR617		UKHV	UP				200412
UKR618		UKHV	UP				200412
UKR619		UKHV	UP				200412
UKR620		UKFV	UP				200412
UKR621		UKFV	UP				200412
UKR622		UKFV	UP				200501
UKR623		UKHV	UP				200504
UKR628		UKHV	UP				199511
ULD1		ULAA	RS				200209
ULD10		ULAA	RS				200305
ULD105		ULDD	RS				200305
ULD106		ULDD	RS				200305
ULD107		ULDD	RS				200305
ULD109		ULDD	RS				200209
ULD11		ULAM	RS				200209
ULD12		ULAA	RS				200209
ULD17		ULAL	RS				200305
ULD18		ULMM	RS				200305
ULD19		ULMM	RS				200209
ULD2		ULAA	RS				200305
ULD20		ULMM	RS				200305
ULD21		ULMM	RS				200305
ULD22		ULMM	RS				200305
ULD23		ULAM	RS				200305
ULD24		ULMM	RS				200305
ULD25		ULMM	RS				200305
ULD26		ULMM	RS				200305
ULD27		ULMM	RS				200305
ULD28		ULMM	RS				200209
ULD29		ULMM	RS				200209
ULD3		ULMM	RS				200209
ULD30		ULMM	RS				200209
ULD31		ULMM	RS				200209
ULD32		ULMM	RS				200209
ULD33		ULMM	RS				200209
ULD34		ULMM	RS				200209
ULD35		ULMM	RS				200209
ULD36		ULMM	RS				200209
ULD37		ULAA	RS				200209
ULD38		ULMM	RS				200209
ULD39		ULDD	RS				200209
ULD4		ULAA	RS				200305
ULD5		ULAA	RS				200305
ULD6		ULAA	RS				200305
ULD7		ULAA	RS				200305
ULD8		ULAA	RS				200209
ULD9		ULAA	RS				199511
ULP1		ULLL	RS				200413
ULP10		ULLL	RS				200209
ULP2		ULLL	RS				199511
ULP3		ULAA	RS				200209
ULP4		ULLL	RS				199511
ULP5		ULMM	RS				200209
ULP6		ULLL	RS				200209
ULP7		ULLL	RS				199602
ULP8		ULLL	RS				200209
ULP9		ULMM	RS				200305
ULR1		ULLL	RS				200305
ULR10		ULLL	RS				200305
ULR11		ULLL	RS				200305
ULR12		ULLL	RS				200305
ULR13		ULDD	RS				200305
ULR14		ULAA	RS				200305
ULR15		ULMM	RS				200305
ULR16		ULOL	RS				200305
ULR17		ULOL	RS				200305
ULR18		ULMM	RS				200305
ULR19		ULWW	RS				200305
ULR2		ULLL	RS				200305
ULR20		ULLL	RS				200305
ULR21		ULWW	RS				200305
ULR22		ULWW	RS				200503
ULR23		ULWW	RS				200503
ULR24		ULWW	RS				200503
ULR25		ULWW	RS				200503
ULR26		ULWW	RS				200305
ULR3		ULLL	RS				200305
ULR4		ULLL	RS				200305
ULR5		ULLL	RS				200305
ULR6		ULLL	RS				200305
ULR7		ULLL	RS				200305
ULR8		ULPB	RS				200305
ULR9		ULLL	RS				200209
UMD171		UMKK	RS				200209
UMD172		UMKK	RS				200209
UMD173		UMKK	RS				199808
UMD187		UMMM	BO				199808
UMD188		UMUM	BO				199808
UMD190		UMMM	BO				199808
UMD191		UMMM	BO				199808
UMD192		UMMM	BO				199808
UMD193		UMMM	BO				199808
UMD194		UMUM	BO				199808
UMD195		UMMM	BO				199808
UMD196		UMUM	BO				199808
UMD197		UMMM	BO				199808
UMD198		UMMM	BO				199808
UMD199		UMMM	BO				199808
UMD200		UMMM	BO				199808
UMD201		UMMM	BO				200002
UMD202		UMUM	BO				200002
UMD203		UMUM	BO				200402
UMD218		UMMM	BO				200402
UMD219		UMMM	BO				200402
UMD220		UMMM	BO				200512
UMD221		UMMM	BO				200512
UMD222		UMMM	BO				200512
UMD223		UMMM	BO				200512
UMD224		UMMM	BO				200512
UMD225		UMMM	BO				200512
UMD226		UMMM	BO				200512
UMD227		UMMM	BO				200512
UMD228		UMMM	BO				200512
UMD229		UMMM	BO				200512
UMD230		UMMM	BO				200512
UMD231		UMMM	BO				200512
UMD232		UMMM	BO				200512
UMD233		UMMM	BO				200512
UMD234		UMMM	BO				200512
UMD235		UMMM	BO				200512
UMD236		UMMM	BO				200512
UMD237		UMMM	BO				200512
UMD238		UMMM	BO				200512
UMD239		UMMM	BO				200512
UMD240		UMMM	BO				200512
UMD241		UMMM	BO				200512
UMD242		UMMM	BO				200512
UMD243		UMMM	BO				200512
UMD244		UMMM	BO				200512
UMD245		UMMM	BO				200512
UMD246		UMOO	BO				200512
UMD247		UMMM	BO				200512
UMD248		UMMM	BO				200512
UMD249		UMMM	BO				200512
UMD250		UMII	BO				200512
UMD251		UMMM	BO				199713
UMP175		UMMM	BO				199713
UMP176		UMMM	BO				199713
UMP177		UMMM	BO				199713
UMP178		UMMM	BO				199713
UMP179		UMMM	BO				199713
UMP180		UMMM	BO				199713
UMP181		UMMM	BO				199713
UMP182		UMMM	BO				199713
UMP183		UMMM	BO				199713
UMP184		UMMM	BO				199713
UMP185		UMMM	BO				199713
UMP186		UMMM	BO				200305
UMR171		UMKK	RS				200305
UMR172		UMKK	RS				200305
UMR173		UMKK	RS				200305
UMR174		UMKK	RS				200305
UMR175		UMKK	RS				200209
UND121		UNOO	RS				200209
UND122		UNLW	RS				200305
UND123		UNNT	RS				200305
UND124		UNNT	RS				200305
UND125		UNNT	RS				200305
UND126		UNLL	RS				200305
UND127		UNLL	RS				200305
UND128		UNWW	RS				200305
UND129		UNWW	RS				200305
UND130		UNWW	RS				199511
UNP112		UNNT	RS				199511
UNP113		UNKL	RS				199511
UNP114		UNKL	RS				200413
UNP115		UNNT	RS				200305
UNR121		UNNT	RS				200305
UNR122		UNNT	RS				200305
UNR123		UNNT	RS				200305
UNR124		UNNT	RS				200305
UNR125		UNKL	RS				200305
UOD108		UODD	RS				200209
URD71		URRV	RS				200209
URD72		URRV	RS				200209
URD73		URRV	RS				200209
URD74		URRV	RS				200209
URD75		URRV	RS				199511
URD76		URWA	RS				200209
URD77		URWA	RS				200209
URD78		URWA	RS				200209
URD79		URWA	RS				199511
URD80		URRV	RS				200209
URD81		URRV	RS				199511
URP61		URWW	RS				199511
URP62		URRV	RS				199511
URP63		URRV	RS				199511
URP64		URRV	RS				200305
URR61		URRV	RS				200305
URR62		URWW	RS				200305
URR63		URWW	RS				200305
URR64		URWA	RS				200305
URR65		URWA	RS				200305
URR66		URWA	RS				200305
URR67		URRV	RS				200305
URR68		URRV	RS				200305
URR69		URWA	RS				200311
URR70		URWW	RS				200209
USD101		USDK	RS				200209
USD102		USDK	RS				200305
USD103		USDD	RS				200305
USD104		USUU	RS				200413
USP100		USSS	RS				199511
USP81		USUU	RS				199511
USP83		USKK	RS				199511
USP86		USPP	RS				199511
USP87		USSS	RS				199511
USP90		USCC	RS				199511
USP91		USSS	RS				199511
USP92		USCC	RS				199511
USP93		USSS	RS				200305
USP94		USSS	RS				200305
USP97		USSS	RS				200413
USP98		USCC	RS				200413
USP99		USCC	RS				200305
USR81		USSS	RS				200305
USR82		USCC	RS				200305
USR83		USSS	RS				200305
USR84		USSS	RS				200305
USR85		USSS	RS				200305
USR86		USTT	RS				200305
USR87		USSS	RS				200305
USR88		USPP	RS				200305
USR89		USCC	RS				200305
USR90		USCC	RS				200305
USR91		USCC	RS				200305
USR92		USKK	RS				200305
USR93		USTT	RS				200011
UTD204		UTAT	TX				200011
UTD205		UTAV	TX				200011
UTD206		UTAV	TX				200011
UTD207		UTAA	TX				200603
UTP1		UTAT	TX				200205
UTP101		UTTR	UZ				200205
UTP102		UTTR	UZ				200205
UTP103		UTTR	UZ				200205
UTR121		UTSD	UZ				200205
UTR122		UTSD	UZ				200205
UTR123		UTNR	UZ				200205
UTR124		UTNR	UZ				200205
UTR125		UTSD	UZ				200205
UTR126		UTSD	UZ				200205
UTR127		UTTR	UZ				200205
UTR128		UTTR	UZ				200205
UTR129		UTTR	UZ				200205
UTR130		UTSD	UZ				200205
UTR131		UTSD	UZ				200205
UTR132		UTSD	UZ				200205
UTR133		UTSD	UZ				200205
UTR134		UTTR	UZ				200205
UTR135		UTTR	UZ				200205
UTR136		UTTR	UZ				200001
UTR208		UTAK	TX				200001
UTR209		UTAK	TX				200001
UTR210		UTAK	TX				200001
UTR211		UTAK	TX				200001
UTR212		UTAA	TX				200001
UTR213		UTAA	TX				200001
UTR214		UTAA	TX				200001
UTR215		UTAA	TX				200001
UTR216		UTAA	TX				200001
UTR217		UTAA	TX				200209
UUD13		UUYP	RS				199601
UUD14		UUYP	RS				200305
UUD15		UUYY	RS				200305
UUD16		UUYY	RS				200209
UUD40		UUYW	RS				199511
UUP31		UUWV	RS				200209
UUP32		UUWV	RS				199511
UUP33		UUWV	RS				199511
UUP34		UUWV	RS				199511
UUP35		UUWV	RS				199511
UUP36		UUWV	RS				199511
UUP37		UUWV	RS				199612
UUP38		UUWV	RS				199602
UUP39		UUWV	RS				200209
UUP40		UUWV	RS				200209
UUP41		UUWV	RS				199602
UUP42		UUWV	RS				199602
UUP43		UUWV	RS				200305
UUP44		UUWV	RS				200305
UUP45		UUWV	RS				200413
UUP46		UUWV	RS				200413
UUP47		UUWV	RS				200306
UUR231		UUWV	RS				200306
UUR232		UUWV	RS				200306
UUR233		UUWV	RS				200306
UUR234		UUWV	RS				200306
UUR235		UUWV	RS				200306
UUR236		UUWV	RS				200306
UUR237		UUWV	RS				200306
UUR238		UUWV	RS				200306
UUR239		UUWV	RS				200306
UUR240		UUWV	RS				200306
UUR241		UUWV	RS				200306
UUR242		UUWV	RS				200306
UUR243		UUWV	RS				200306
UUR244		UUWV	RS				200306
UUR245		UUWV	RS				200306
UUR246		UUWV	RS				200306
UUR247		UUWV	RS				200512
UUR248		UUWV	RS				200512
UUR249		UUWV	RS				200512
UUR250		UUWV	RS				200512
UUR251		UUWV	RS				200512
UUR252		UUWV	RS				200512
UUR253		UUWV	RS				200512
UUR254(SEG1)		UUWV	RS				200512
UUR254(SEG2)		UUWV	RS				200512
UUR255		UUWV	RS				200512
UUR256		UUWV	RS				200512
UUR257		UUWV	RS				200512
UUR258		UUWV	RS				200512
UUR259		UUWV	RS				200512
UUR260		UUWV	RS				200512
UUR261		UUWV	RS				200306
UUR31		UUWV	RS				200306
UUR32		UUWV	RS				200306
UUR33		UUWV	RS				200306
UUR34		UUWV	RS				200306
UUR35		UUWV	RS				200306
UUR36		UUWV	RS				200306
UUR37		UUWV	RS				200306
UUR38		UUWV	RS				200306
UUR39		UUWV	RS				200306
UUR40		UUWV	RS				200306
UUR42		UUWV	RS				200306
UUR43		UUWV	RS				200306
UUR44		UUWV	RS				200306
UUR45		UUWV	RS				200306
UUR46		UUWV	RS				200306
UUR47		UUWV	RS				200306
UUR48		UUWV	RS				200306
UUR49		UUWV	RS				200306
UUR50		UUWV	RS				200306
UUR51		UUWV	RS				200306
UUR52		UUWV	RS				200306
UUR53		UUWV	RS				200306
UUR54		UUWV	RS				200306
UUR55		UUWV	RS				200306
UUR56		UUWV	RS				200306
UUR57		UUWV	RS				200306
UUR58		UUWV	RS				200306
UUR59		UUWV	RS				200306
UUR60		UUWV	RS				200413
UWP101		UWUU	RS				200210
UWP82		UWPP	RS				200301
UWP84		UWUU	RS				200301
UWP85		UWWW	RS				199511
UWP88		UWWW	RS				199511
UWP89		UWWW	RS				200305
UWP95		UWWW	RS				200305
UWP96		UWWW	RS				200305
UWR100		UWWW	RS				200305
UWR101		UWOO	RS				200305
UWR102		UWSS	RS				200305
UWR103		UWWW	RS				200305
UWR104		UWWW	RS				200305
UWR94		UWWW	RS				200305
UWR95		UWOO	RS				200305
UWR96		UWWW	RS				200305
UWR97		UWKD	RS				200305
UWR98		UWKD	RS				200305
UWR99		UWKD	RS				199511
VAD10		VA	IN				199607
VAD11		VA	IN				199607
VAD12		VA	IN				199607
VAD13		VA	IN				199511
VAD14		VA	IN				199511
VAD15		VA	IN				199511
VAD16		VA	IN				199511
VAD17		VABF	IN				199511
VAD17A		VA	IN				199511
VAD18		VA	IN				199511
VAD19		VA	IN				199511
VAD20		VA	IN				199511
VAD21		VA	IN				199712
VAD216		VA	IN				199712
VAD217		VAHY	IN				199712
VAD218		VA	IN				199511
VAD219		VAID	IN				199511
VAD22		VA	IN				199712
VAD220		VA	IN				199712
VAD221		VA	IN				199604
VAD23		VA	IN				199511
VAD24		VA	IN				199511
VAD25		VA	IN				199511
VAD26		VABF	IN				199511
VAD27		VABF	IN				199511
VAD28		VABF	IN				199511
VAD29		VABM	IN				199511
VAD30		VABM	IN				199511
VAD6		VA	IN				199511
VAD7		VA	IN				199511
VAD8		VA	IN				199511
VAD9		VA	IN				199511
VAP1		VA	IN				199607
VAP2		VA	IN				199608
VAP3		VA	IN				199511
VAR31		VA	IN				199607
VAR32		VA	IN				199511
VAR33		VA	IN				199511
VAR34		VA	IN				199511
VAR35		VA	IN				199511
VAR36		VA	IN				199511
VAR37		VAPO	IN				199608
VAR38		VAPO	IN				199511
VAR39		VA	IN				199511
VAR40A		VABJ	IN				199511
VAR40B		VABJ	IN				199511
VAR40C		VABJ	IN				199607
VAR41		VABB	IN				199511
VAR42A		VAJM	IN				199511
VAR42B		VAJM	IN				199511
VAR42C		VAJM	IN				199511
VAR44A		VAGO	IN				199511
VAR44B		VAGO	IN				199511
VAR45		VANP	IN				199608
VAR46		VABO	IN				199608
VCD2		VCCC	CE				199608
VCD3		VCCC	CE				199608
VCD4		VCCC	CE				199608
VCD5		VCCC	CE				199612
VCD6		VCCC	CE				199612
VCP7		VCCC	CE				199612
VCR1		VCCC	CE				199609
VCR8		VCCC	CE				199609
VCR9		VCCC	CE				199608
VDP1		VDPP	CB				200204
VDP2		VDPP	CB				200309
VDR3		VDPP	CB				199712
VED200		VE	IN				199613
VED50		VECF	IN				199511
VED52		VE	IN				199511
VED53		VE	IN				199511
VED54		VE	IN				199511
VED55		VE	IN				199511
VED56		VE	IN				199511
VED57		VE	IN				199608
VED58		VE	IN				199511
VED59		VE	IN				199511
VED60		VE	IN				199511
VED61		VE	IN				199511
VED62		VE	IN				199511
VED63		VE	IN				199511
VED64		VE	IN				199608
VED65		VE	IN				199511
VED66		VE	IN				199511
VED67		VE	IN				199511
VED68		VE	IN				199511
VED69		VE	IN				199511
VED70		VE	IN				199511
VED71		VE	IN				199511
VED72(A)		VE	IN				199511
VED72(B)		VE	IN				199511
VED73		VE	IN				199511
VED74		VE	IN				199511
VEP51		VE	IN				199511
VER202A		VEMN	IN				199511
VER202B		VEMN	IN				199511
VER202C		VEMN	IN				199511
VER75A		VEGK	IN				199511
VER75B		VEGK	IN				199511
VER76		VE	IN				199608
VER77		VE	IN				200011
VER78		VE	IN				199511
VER79		VE	IN				199511
VER80		VE	IN				199608
VER81		VE	IN				199511
VER82		VEBD	IN				199511
VER83		VECF	IN				199511
VER84		VECX	IN				199511
VER85A		VE	IN				199511
VER85B		VE	IN				199511
VER85C		VE	IN				199511
VER86		VECF	IN				199511
VER87A		VE	IN				199511
VER87B		VE	IN				199511
VER87C		VE	IN				199511
VER88		VE	IN				199608
VGD1		VGFR	BG				199511
VGD10		VGFR	BG				199511
VGD14		VGFR	BG				199511
VGD15		VGFR	BG				199601
VGD2		VGFR	BG				199601
VGD21		VGFR	BG				199801
VGD28		VGFR	BG				200010
VGD29		VGFR	BG				199601
VGD3		VGFR	BG				200013
VGD30		VGFR	BG				200202
VGD31		VGFR	BG				200202
VGD32		VGFR	BG				200202
VGD33		VGFR	BG				200202
VGD34		VGFR	BG				200202
VGD35		VGFR	BG				199511
VGP22		VGFR	BG				200502
VGP36		VGZR	BG				199511
VGR16		VGFR	BG				199601
VGR19		VGFR	BG				199511
VGR20		VGFR	BG				199601
VGR23		VGFR	BG				199601
VGR24		VGFR	BG				199601
VGR25		VGFR	BG				199511
VGR26		VGFR	BG				199511
VGR27		VGFR	BG				200508
VGR38		VGEG	BG				200508
VGR39		VGFR	BG				199511
VGR4		VGFR	BG				200508
VGR40		VGEG	BG				199511
VGR5		VGFR	BG				199511
VGR6		VGFR	BG				199601
VGR7		VGFR	BG				199904
VHD11		VHHK	HK				199511
VHD5		VHHK	HK				199511
VHP8		VHHK	HK				200508
VHR12		VHVH	HK				199511
VHR7		VHHK	HK				200112
VID 229	A	VIUX	IN				200112
VID 229	B	VIUX	IN				199511
VID100		VI	IN				199511
VID101		VI	IN				199511
VID102		VI	IN				199511
VID103		VI	IN				199511
VID104		VI	IN				199511
VID105		VI	IN				199511
VID106		VI	IN				199511
VID107		VI	IN				199511
VID109		VI	IN				199511
VID110A		VI	IN				199511
VID110B		VI	IN				199511
VID111		VI	IN				199511
VID112		VI	IN				199511
VID113		VI	IN				199511
VID114		VI	IN				199511
VID115		VI	IN				199613
VID116		VI	IN				199511
VID117		VI	IN				199511
VID118		VI	IN				199511
VID119		VI	IN				199511
VID120		VI	IN				199511
VID121		VI	IN				199511
VID122		VI	IN				199613
VID123		VI	IN				199511
VID124		VI	IN				199511
VID125		VI	IN				199511
VID126		VI	IN				199511
VID127		VI	IN				199511
VID128		VI	IN				199511
VID129		VI	IN				199511
VID130		VI	IN				199511
VID131		VI	IN				199511
VID132		VI	IN				199511
VID133		VI	IN				199605
VID134		VI	IN				199511
VID135		VI	IN				199713
VID136		VI	IN				199511
VID137		VI	IN				199511
VID138		VI	IN				199613
VID139		VI	IN				199511
VID140		VI	IN				199511
VID165		VI	IN				199511
VID166		VI	IN				199511
VID167		VI	IN				199712
VID168		VI	IN				199712
VID169		VI	IN				199712
VID170		VI	IN				200413
VID230		VIDF	IN				199511
VID96		VI	IN				199511
VID97		VI	IN				199511
VID98		VI	IN				199511
VID99(A)		VI	IN				199511
VID99(B)		VI	IN				199511
VIP89		VI	IN				199511
VIP90		VI	IN				200112
VIR 227		VIDF	IN				200112
VIR 228	A	VIUX	IN				200112
VIR 228	B	VIUX	IN				200112
VIR 228	C	VIUX	IN				199511
VIR141A		VI	IN				199511
VIR141B		VI	IN				199511
VIR142		VIAG	IN				199511
VIR143		VIAG	IN				199511
VIR144		VI	IN				199511
VIR145		VI	IN				199511
VIR146A		VIAL	IN				199511
VIR146B		VIAL	IN				199511
VIR147A		VIBY	IN				199511
VIR147B		VIBY	IN				199511
VIR147C		VIBY	IN				199511
VIR148		VI	IN				199511
VIR149		VI	IN				199511
VIR150		VICG	IN				199511
VIR151		VICG	IN				199511
VIR152		VIDF	IN				199511
VIR153A		VIGR	IN				200006
VIR153B		VIGR	IN				199511
VIR154		VI	IN				199511
VIR155A		VI	IN				199511
VIR155B		VI	IN				199511
VIR156A		VIJO	IN				199511
VIR156B		VIJO	IN				199511
VIR156C		VIJO	IN				199511
VIR156D		VIJO	IN				199511
VIR156E		VIJO	IN				199511
VIR157		VIKA	IN				199511
VIR158		VI	IN				199511
VIR159		VILK	IN				199511
VIR161A		VIPK	IN				199511
VIR161B		VIPK	IN				199511
VIR162		VIDF	IN				199511
VIR163		VIDF	IN				199710
VIR164A(1)		VI	IN				199608
VIR164A(2)		VI	IN				199810
VIR164B		VI	IN				199613
VIR226		VI	IN				199511
VIR91		VI	IN				199511
VLP2		VLVT	LA				199612
VLR1		VLVT	LA				199511
VOD171		VO	IN				199511
VOD172A		VO	IN				199511
VOD172B		VO	IN				199704
VOD173		VO	IN				199511
VOD174A(1)		VO	IN				199511
VOD174A(2)		VO	IN				199511
VOD174A(3)		VO	IN				199511
VOD174B(1)		VO	IN				199511
VOD174B(2)		VO	IN				199511
VOD175(A)		VO	IN				199511
VOD175(B)		VO	IN				199511
VOD175(C)		VO	IN				199511
VOD176(A)		VO	IN				199511
VOD176(B)		VO	IN				199511
VOD177		VO	IN				199511
VOD178		VO	IN				199511
VOD179		VO	IN				199704
VOD180		VO	IN				199606
VOD187		VO	IN				199511
VOD188		VO	IN				199511
VOD189		VO	IN				199511
VOP190		VO	IN				199511
VOR181A		VOBG	IN				199511
VOR181B		VOBG	IN				199511
VOR182A		VO	IN				199511
VOR182B		VO	IN				199511
VOR183A		VOTX	IN				199511
VOR183B		VOTX	IN				199511
VOR184		VO	IN				199511
VOR185		VOYK	IN				199511
VOR186		VOHY	IN				199910
VOR191(A)		VOCI	IN				199910
VOR191(B)		VOCI	IN				199910
VOR191(C)		VOCI	IN				199910
VOR191(D)		VOCI	IN				199612
VTD16		VTBB	TH				199612
VTD17(A)		VTBB	TH				199813
VTD17(B)		VTBB	TH				199612
VTD18(A)		VTBB	TH				199706
VTD18(B)		VTBB	TH				199612
VTD18(C)		VTBB	TH				199511
VTD19		VTBB	TH				199612
VTD20		VTBB	TH				199511
VTD21 AREA 1		VTBB	TH				199511
VTD21 AREA 2		VTBB	TH				199511
VTD21 AREA 3		VTBB	TH				199511
VTD22		VTBB	TH				199511
VTD23		VTBB	TH				199612
VTD24		VTBB	TH				199511
VTD25		VTBB	TH				199511
VTD26		VTBB	TH				199612
VTD27		VTBB	TH				199511
VTD28		VTBB	TH				199511
VTD29		VTBB	TH				200308
VTD30 AREA 1		VTBB	TH				200308
VTD30 AREA 2		VTBB	TH				199612
VTD31		VTBB	TH				199612
VTD32		VTBB	TH				199612
VTD33		VTBB	TH				199612
VTD34		VTBB	TH				199612
VTD35		VTBB	TH				199612
VTD39		VTBB	TH				199612
VTD40(A)		VTBB	TH				199612
VTD40(B)		VTBB	TH				199612
VTD41		VTBB	TH				199612
VTD42		VTBB	TH				200308
VTD43		VTBB	TH				199612
VTD44		VTBB	TH				199612
VTD45		VTBB	TH				199612
VTD46		VTBB	TH				199612
VTD47		VTBB	TH				199612
VTD48		VTBB	TH				199612
VTD49		VTBB	TH				199612
VTD50 AREA 1		VTBB	TH				199612
VTD50 AREA 2		VTBB	TH				199612
VTD53		VTBB	TH				199612
VTD54		VTBB	TH				199612
VTD55		VTBB	TH				199612
VTD56		VTBB	TH				199612
VTD57		VTBB	TH				199706
VTD59 AREA 1		VTBB	TH				199706
VTD59 AREA 2		VTBB	TH				199704
VTD60 AREA 1		VTBB	LA	TH			199704
VTD60 AREA 2		VTBB	TH				199704
VTD61		VTBB	TH				199612
VTD63 AREA 1		VTBB	TH				199612
VTD63 AREA 2		VTBB	TH				199612
VTD64		VTBB	TH				199612
VTD65		VTBB	TH				199612
VTD67		VTBB	TH				200007
VTD70		VTBB	TH				199612
VTD71		VTBB	TH				199612
VTP36		VTBB	TH				199612
VTP37		VTBB	TH				199612
VTP38		VTBB	TH				199511
VTP4		VTBB	TH				199612
VTP7		VTBB	TH				199612
VTR1		VTBB	TH				199511
VTR11		VTBB	TH				199511
VTR12		VTBB	TH				199511
VTR13		VTBB	TH				199612
VTR15		VTBB	TH				199612
VTR2		VTBB	TH				199612
VTR3		VTBB	TH				199612
VTR5		VTBB	TH				199612
VTR51		VTBB	TH				199612
VTR52		VTBB	TH				199612
VTR6		VTBB	TH				199604
VTR62		VTBB	TH				199612
VTR66		VTBB	TH				200310
VTR68		VTBB	TH				199706
VTR8		VTBB	TH				199612
VTR9		VTBB	TH				199511
VVD20		VVGL	VM				199612
VVD21		VVGL	VM				200304
VVD22		VVTS	VM				199612
VVD23		VVTS	VM				199612
VVD24		VVTS	VM				199612
VVD25		VVTS	VM				199612
VVD26		VVTS	VM				199612
VVD27		VVTS	VM				199612
VVD28		VVTS	VM				199612
VVD29		VVTS	VM				199612
VVD30		VVTS	VM				199612
VVD31		VVTS	VM				199612
VVD32		VVTS	VM				199612
VVP1		VVGL	VM				199612
VVP2		VVGL	VM				199612
VVP3		VVTS	VM				199612
VVP4		VVTS	VM				199612
VVR10		VVGL	VM				199612
VVR11		VVTS	VM				199612
VVR12		VVTS	VM				199612
VVR13		VVTS	VM				199609
VVR14		VVTS	VM				199612
VVR15		VVTS	VM				199612
VVR16		VVTS	VM				199612
VVR17		VVTS	VM				199612
VVR18		VVTS	VM				199608
VVR19		VVTS	VM				199612
VVR33		VVGL	VM				199612
VVR34		VVGL	VM				199612
VVR35		VVGL	VM				199612
