MTR_IDENT	SEG_NBR	PT_IDENT	PT_USAGE	PT_LAT	PT_DLAT	PT_LONG	PT_DLONG	PT_WIDTH_L	PT_WIDTH_R	PT_TRN_RAD	PT_TRN_DIR	PT_BI_SEC	NX_POINT	NX_USAGE	NX_LAT	NX_DLAT	NX_LONG	NX_DLONG	NX_WIDTH_L	NX_WIDTH_R	NX_TRN_RAD	NX_TRN_DIR	NX_BI_SEC	CYCLE_DATE
VR101	20	C	T	N31180000	31.300000	W098000000	-98.000000	8.0	5.0			1800	D	T	N31180000	31.300000	W097480000	-97.800000	8.0	5.0			1350	200204
VR101	30	D	T	N31180000	31.300000	W097480000	-97.800000	8.0	5.0			1350	D1	T	N31180000	31.300000	W097480000	-97.800000	5.0	8.0			0450	200204
VR101	40	D1	T	N31180000	31.300000	W097480000	-97.800000	5.0	8.0			0450	B1	X	N31180000	31.300000	W098100000	-98.166667	5.0	8.0			3599	200204
VR1010	0	A	S	N29470000	29.783333	W082070000	-82.116667	2.0	2.0			2250	B	B	N29330000	29.550000	W081510000	-81.850000	2.0	2.0			2238	200204
VR1010	10	B	B	N29330000	29.550000	W081510000	-81.850000	2.0	2.0			2238	C	X	N29290000	29.483333	W081460000	-81.766667	2.0	2.0			2225	200204
VR1013	0	A	S	N33113000	33.191667	W079050001	-79.083336	2.0	2.0			3225	B	T	N33010000	33.016667	W079211200	-79.353333	2.0	2.0			3172	200204
VR1013	10	B	T	N33010000	33.016667	W079211200	-79.353333	2.0	2.0			3172	C	T	N32404200	32.678333	W079424800	-79.713333	2.0	2.0			3178	200204
VR1013	20	C	T	N32404200	32.678333	W079424800	-79.713333	2.0	2.0			3178	D	X	N32300000	32.500000	W080000000	-80.000000	2.0	2.0			3236	200204
VR1014	0	A	S	N33283000	33.475000	W088070000	-88.116667	3.0	3.0			1939	B	T	N33240000	33.400000	W087453000	-87.758333	3.0	3.0			1855	200204
VR1014	10	B	T	N33240000	33.400000	W087453000	-87.758333	3.0	3.0			1855	C	T	N33250000	33.416667	W087233000	-87.391667	3.0	3.0			1761	200204
VR1014	20	C	T	N33250000	33.416667	W087233000	-87.391667	3.0	3.0			1761	D	T	N33260000	33.433333	W087090000	-87.150000	3.0	3.0			1411	200204
VR1014	30	D	T	N33260000	33.433333	W087090000	-87.150000	3.0	3.0			1411	E	T	N33533000	33.891667	W086590000	-86.983333	3.0	3.0			0792	200204
VR1014	40	E	T	N33533000	33.891667	W086590000	-86.983333	3.0	3.0			0792	F	T	N34053000	34.091667	W087103000	-87.175000	3.0	3.0			0534	200204
VR1014	50	F	T	N34053000	34.091667	W087103000	-87.175000	3.0	3.0			0534	G	T	N34230000	34.383333	W087250000	-87.416667	3.0	3.0			0269	200204
VR1014	60	G	T	N34230000	34.383333	W087250000	-87.416667	3.0	3.0			0269	H	T	N34220000	34.366667	W088020000	-88.033333	3.0	3.0			3422	200204
VR1014	70	H	T	N34220000	34.366667	W088020000	-88.033333	3.0	3.0			3422	I	T	N34113000	34.191667	W088210000	-88.350000	3.0	3.0			3187	200204
VR1014	80	I	T	N34113000	34.191667	W088210000	-88.350000	3.0	3.0			3187	J	X	N34013000	34.025000	W088313000	-88.525000	3.0	3.0			3111	200204
VR1016	0	A	S	N34290000	34.483333	W088510000	-88.850000	2.0	2.0			2209	B	T	N33520000	33.866667	W088000000	-88.000000	2.0	2.0			1781	200204
VR1016	10	B	T	N33520000	33.866667	W088000000	-88.000000	2.0	2.0			1781	C	T	N34070000	34.116667	W087420000	-87.700000	5.0	5.0			1010	200204
VR1016	20	C	T	N34070000	34.116667	W087420000	-87.700000	5.0	5.0			1010	D	A	N34590000	34.983333	W088090000	-88.150000	5.0	5.0			1082	200204
VR1016	30	D	A	N34590000	34.983333	W088090000	-88.150000	5.0	5.0			1082	E	T	N35170000	35.283333	W087310000	-87.516667	5.0	5.0			1329	200204
VR1016	40	E	T	N35170000	35.283333	W087310000	-87.516667	5.0	5.0			1329	F	T	N35510000	35.850000	W087110000	-87.183333	5.0	5.0			1052	200204
VR1016	50	F	T	N35510000	35.850000	W087110000	-87.183333	5.0	5.0			1052	G	C	N36210000	36.350000	W087080000	-87.133333	5.0	5.0			0411	200204
VR1016	60	G	C	N36210000	36.350000	W087080000	-87.133333	5.0	5.0			0411	H	T	N36040000	36.066667	W088400000	-88.666667	5.0	5.0			3057	200204
VR1016	70	H	T	N36040000	36.066667	W088400000	-88.666667	5.0	5.0			3057	I	T	N35190000	35.316667	W088350000	-88.583333	5.0	5.0			2895	200204
VR1016	80	I	T	N35190000	35.316667	W088350000	-88.583333	5.0	5.0			2895	J	T	N35080000	35.133333	W088480000	-88.800000	5.0	5.0			3144	200204
VR1016	90	J	T	N35080000	35.133333	W088480000	-88.800000	5.0	5.0			3144	K	X	N34530000	34.883333	W089060000	-89.100000	5.0	5.0			3145	200204
VR1017	0	A	S	N32090000	32.150000	W085350000	-85.583333	5.0	5.0			2137	B	A	N31530000	31.883333	W085070000	-85.116667	5.0	5.0			2378	200204
VR1017	10	B	A	N31530000	31.883333	W085070000	-85.116667	5.0	5.0			2378	C	T	N30540000	30.900000	W084570000	-84.950000	5.0	4.0			2613	200204
VR1017	20	C	T	N30540000	30.900000	W084570000	-84.950000	5.0	4.0			2613	D	C	N30380000	30.633333	W084540000	-84.900000	5.0	5.0			2900	200204
VR1017	30	D	C	N30380000	30.633333	W084540000	-84.900000	5.0	5.0			2900	E	T	N30350000	30.583333	W084580000	-84.966667	3.0	4.0			3409	200204
VR1017	40	E	T	N30350000	30.583333	W084580000	-84.966667	3.0	4.0			3409	F	T	N30360000	30.600000	W085230000	-85.383333	3.0	4.0			3574	200204
VR1017	50	F	T	N30360000	30.600000	W085230000	-85.383333	3.0	4.0			3574	G	T	N30330000	30.550000	W085480000	-85.800000	5.0	5.0			0023	200204
VR1017	60	G	T	N30330000	30.550000	W085480000	-85.800000	5.0	5.0			0023	H	X	N30380000	30.633333	W086140000	-86.233333	5.0	5.0			0124	200204
VR1020	0	A	S	N31000000	31.000000	W088000000	-88.000000	5.0	5.0			1269	B	T	N31330000	31.550000	W087310000	-87.516667	5.0	5.0			1139	200204
VR1020	10	B	T	N31330000	31.550000	W087310000	-87.516667	5.0	5.0			1139	C	T	N32050000	32.083333	W087240000	-87.400000	5.0	5.0			1653	200204
VR1020	20	C	T	N32050000	32.083333	W087240000	-87.400000	5.0	5.0			1653	D	T	N31240000	31.400000	W086440000	-86.733333	5.0	5.0			2374	200204
VR1020	30	D	T	N31240000	31.400000	W086440000	-86.733333	5.0	5.0			2374	E	X	N31060000	31.100000	W086340000	-86.566667	5.0	5.0			2445	200204
VR1021	0	A	S	N30220000	30.366667	W088190000	-88.316667	1.0	1.0			0551	B	T	N30430000	30.716667	W088360000	-88.600000	5.0	5.0			0940	200204
VR1021	10	B	T	N30430000	30.716667	W088360000	-88.600000	5.0	5.0			0940	C	B	N31160000	31.266667	W088000000	-88.000000	5.0	5.0			1088	200204
VR1021	20	C	B	N31160000	31.266667	W088000000	-88.000000	5.0	5.0			1088	D	T	N31330000	31.550000	W088020000	-88.033333	5.0	5.0			1272	200204
VR1021	30	D	T	N31330000	31.550000	W088020000	-88.033333	5.0	5.0			1272	E	C	N31400000	31.666667	W087140000	-87.233333	5.0	5.0			1724	200204
VR1021	40	E	C	N31400000	31.666667	W087140000	-87.233333	5.0	5.0			1724	F	B	N31420000	31.700000	W086500000	-86.833333	5.0	5.0			1323	200204
VR1021	50	F	B	N31420000	31.700000	W086500000	-86.833333	5.0	5.0			1323	G	T	N31520000	31.866667	W086500000	-86.833333	2.0	2.0			1011	200204
VR1021	60	G	T	N31520000	31.866667	W086500000	-86.833333	2.0	2.0			1011	H	T	N32190000	32.316667	W086370000	-86.616667	2.0	2.0			0944	200204
VR1021	70	H	T	N32190000	32.316667	W086370000	-86.616667	2.0	2.0			0944	I	T	N32400000	32.666667	W086430000	-86.716667	5.0	5.0			0479	200204
VR1021	80	I	T	N32400000	32.666667	W086430000	-86.716667	5.0	5.0			0479	J	T	N32530000	32.883333	W087270000	-87.450000	5.0	5.0			0010	200204
VR1021	90	J	T	N32530000	32.883333	W087270000	-87.450000	5.0	5.0			0010	K	C	N32470000	32.783333	W087500000	-87.833333	5.0	5.0			3344	200204
VR1021	100	K	C	N32470000	32.783333	W087500000	-87.833333	5.0	5.0			3344	L	T	N32350000	32.583333	W088110000	-88.183333	5.0	5.0			2869	200204
VR1021	110	L	T	N32350000	32.583333	W088110000	-88.183333	5.0	5.0			2869	M	T	N32140000	32.233333	W088010000	-88.016667	3.0	5.0			2939	200204
VR1021	120	M	T	N32140000	32.233333	W088010000	-88.016667	3.0	5.0			2939	N	T	N32080000	32.133333	W088200000	-88.333333	5.0	5.0			3090	200204
VR1021	130	N	T	N32080000	32.133333	W088200000	-88.333333	5.0	5.0			3090	O	T	N31450000	31.750000	W088240000	-88.400000	5.0	5.0			2292	200204
VR1021	140	O	T	N31450000	31.750000	W088240000	-88.400000	5.0	5.0			2292	P	T	N31450000	31.750000	W088070000	-88.116667	5.0	5.0			2340	200204
VR1021	150	P	T	N31450000	31.750000	W088070000	-88.116667	5.0	5.0			2340	Q	B	N31130000	31.216667	W088190000	-88.316667	5.0	5.0			2411	200204
VR1021	160	Q	B	N31130000	31.216667	W088190000	-88.316667	5.0	5.0			2411	R	X	N31090000	31.150000	W088010000	-88.016667	5.0	5.0			1946	200204
VR1022	0	A	S	N30150000	30.250000	W088410000	-88.683333	2.0	2.0			1061	B	T	N30360000	30.600000	W088340000	-88.566667	5.0	5.0			0814	200204
VR1022	10	B	T	N30360000	30.600000	W088340000	-88.566667	5.0	5.0			0814	C	T	N30530000	30.883333	W088470000	-88.783333	5.0	5.0			0839	200204
VR1022	20	C	T	N30530000	30.883333	W088470000	-88.783333	5.0	5.0			0839	D	T	N31260000	31.433333	W088320000	-88.533333	5.0	5.0			1249	200204
VR1022	30	D	T	N31260000	31.433333	W088320000	-88.533333	5.0	5.0			1249	E	B	N31450000	31.750000	W088070000	-88.116667	5.0	5.0			1557	200204
VR1022	40	E	B	N31450000	31.750000	W088070000	-88.116667	5.0	5.0			1557	F	B	N31500000	31.833333	W087190000	-87.316667	5.0	5.0			1855	200204
VR1022	50	F	B	N31500000	31.833333	W087190000	-87.316667	5.0	5.0			1855	G	X	N31420000	31.700000	W086500000	-86.833333	5.0	5.0			1980	200204
VR1023	0	A	S	N30220000	30.366667	W088190000	-88.316667	1.0	1.0			0472	B	T	N30360000	30.600000	W088340000	-88.566667	2.0	2.0			0383	200204
VR1023	10	B	T	N30360000	30.600000	W088340000	-88.566667	2.0	2.0			0383	C	T	N30520000	30.866667	W089070000	-89.116667	5.0	5.0			0423	200204
VR1023	20	C	T	N30520000	30.866667	W089070000	-89.116667	5.0	5.0			0423	D	T	N31120000	31.200000	W089230000	-89.383333	5.0	5.0			0220	200204
VR1023	30	D	T	N31120000	31.200000	W089230000	-89.383333	5.0	5.0			0220	E	T	N31050000	31.083333	W090030000	-90.050000	5.0	5.0			3477	200204
VR1023	40	E	T	N31050000	31.083333	W090030000	-90.050000	5.0	5.0			3477	F	T	N31000000	31.000000	W090280000	-90.466667	5.0	5.0			3278	200204
VR1023	50	F	T	N31000000	31.000000	W090280000	-90.466667	5.0	5.0			3278	G	C	N30460000	30.766667	W090410000	-90.683333	5.0	5.0			3040	200204
VR1023	60	G	C	N30460000	30.766667	W090410000	-90.683333	5.0	5.0			3040	H	T	N30290000	30.483333	W090520000	-90.866667	5.0	5.0			2213	200204
VR1023	70	H	T	N30290000	30.483333	W090520000	-90.866667	5.0	5.0			2213	I	T	N30380000	30.633333	W090380000	-90.633333	5.0	5.0			1428	200204
VR1023	80	I	T	N30380000	30.633333	W090380000	-90.633333	5.0	5.0			1428	J	T	N30560000	30.933333	W090110000	-90.183333	5.0	5.0			1582	200204
VR1023	90	J	T	N30560000	30.933333	W090110000	-90.183333	5.0	5.0			1582	K	T	N30580000	30.966667	W089490000	-89.816667	5.0	5.0			2007	200204
VR1023	100	K	T	N30580000	30.966667	W089490000	-89.816667	5.0	5.0			2007	L	T	N30430000	30.716667	W089330000	-89.550000	5.0	5.0			2059	200204
VR1023	110	L	T	N30430000	30.716667	W089330000	-89.550000	5.0	5.0			2059	M	T	N30410000	30.683333	W089040000	-89.066667	5.0	5.0			1950	200204
VR1023	120	M	T	N30410000	30.683333	W089040000	-89.066667	5.0	5.0			1950	N	X	N30320000	30.533333	W088420000	-88.700000	5.0	5.0			2054	200204
VR1024	0	A	S	N30220000	30.366667	W088190000	-88.316667	1.0	1.0			0551	B	T	N30430000	30.716667	W088360000	-88.600000	2.0	2.0			0368	200204
VR1024	10	B	T	N30430000	30.716667	W088360000	-88.600000	2.0	2.0			0368	C	T	N30520000	30.866667	W089070000	-89.116667	5.0	5.0			0370	200204
VR1024	20	C	T	N30520000	30.866667	W089070000	-89.116667	5.0	5.0			0370	D	T	N31120000	31.200000	W089230000	-89.383333	5.0	5.0			0220	200204
VR1024	30	D	T	N31120000	31.200000	W089230000	-89.383333	5.0	5.0			0220	E	T	N31050000	31.083333	W090030000	-90.050000	5.0	5.0			0526	200204
VR1024	40	E	T	N31050000	31.083333	W090030000	-90.050000	5.0	5.0			0526	F	A	N31220000	31.366667	W089530000	-89.883333	5.0	5.0			1172	200204
VR1024	50	F	A	N31220000	31.366667	W089530000	-89.883333	5.0	5.0			1172	G	C	N31450000	31.750000	W089390000	-89.650000	5.0	5.0			1277	200204
VR1024	60	G	C	N31450000	31.750000	W089390000	-89.650000	5.0	5.0			1277	H	A	N32020000	32.033333	W089170000	-89.283333	5.0	5.0			1628	200204
VR1024	70	H	A	N32020000	32.033333	W089170000	-89.283333	5.0	5.0			1628	I	T	N31580000	31.966667	W088430000	-88.716667	5.0	5.0			2261	200204
VR1024	80	I	T	N31580000	31.966667	W088430000	-88.716667	5.0	5.0			2261	J	T	N31410000	31.683333	W088410000	-88.683333	5.0	5.0			2657	200204
VR1024	90	J	T	N31410000	31.683333	W088410000	-88.683333	5.0	5.0			2657	K	T	N31240000	31.400000	W088400000	-88.666667	5.0	5.0			2392	200204
VR1024	100	K	T	N31240000	31.400000	W088400000	-88.666667	5.0	5.0			2392	L	T	N31130000	31.216667	W088190000	-88.316667	5.0	5.0			2210	200204
VR1024	110	L	T	N31130000	31.216667	W088190000	-88.316667	5.0	5.0			2210	M	X	N30500000	30.833333	W087570000	-87.950000	5.0	5.0			2306	200204
VR1030	0	A	S	N32140000	32.233333	W088010000	-88.016667	5.0	5.0			2142	B	T	N31560000	31.933333	W087300000	-87.500000	5.0	5.0			2219	200204
VR1030	10	B	T	N31560000	31.933333	W087300000	-87.500000	5.0	5.0			2219	C	A	N31400000	31.666667	W087140000	-87.233333	5.0	5.0			2020	200204
VR1030	20	C	A	N31400000	31.666667	W087140000	-87.233333	5.0	5.0			2020	D	T	N31420000	31.700000	W086500000	-86.833333	5.0	5.0			1323	200204
VR1030	30	D	T	N31420000	31.700000	W086500000	-86.833333	5.0	5.0			1323	E	T	N31520000	31.866667	W086500000	-86.833333	10.0	2.0			1011	200204
VR1030	40	E	T	N31520000	31.866667	W086500000	-86.833333	10.0	2.0			1011	F	T	N32190000	32.316667	W086370000	-86.616667	10.0	2.0			0944	200204
VR1030	50	F	T	N32190000	32.316667	W086370000	-86.616667	10.0	2.0			0944	G	T	N32400000	32.666667	W086430000	-86.716667	5.0	5.0			0479	200204
VR1030	60	G	T	N32400000	32.666667	W086430000	-86.716667	5.0	5.0			0479	H	T	N32530000	32.883333	W087270000	-87.450000	5.0	5.0			0010	200204
VR1030	70	H	T	N32530000	32.883333	W087270000	-87.450000	5.0	5.0			0010	I	T	N32470000	32.783333	W087500000	-87.833333	5.0	5.0			3344	200204
VR1030	80	I	T	N32470000	32.783333	W087500000	-87.833333	5.0	5.0			3344	J	B	N32350000	32.583333	W088110000	-88.183333	5.0	5.0			2869	200204
VR1030	90	J	B	N32350000	32.583333	W088110000	-88.183333	5.0	5.0			2869	K	B	N32140000	32.233333	W088010000	-88.016667	5.0	5.0			2939	200204
VR1030	100	K	B	N32140000	32.233333	W088010000	-88.016667	5.0	5.0			2939	L	X	N32080000	32.133333	W088200000	-88.333333	5.0	5.0			3395	200204
VR1031	0	A	S	N32500000	32.833333	W088280000	-88.466667	2.0	5.0			0925	B	T	N33090000	33.150000	W088270000	-88.450000	5.0	5.0			1198	200204
VR1031	10	B	T	N33090000	33.150000	W088270000	-88.450000	5.0	5.0			1198	C	A	N33150000	33.250000	W088160000	-88.266667	2.0	2.0			1735	200204
VR1031	20	C	A	N33150000	33.250000	W088160000	-88.266667	2.0	2.0			1735	D	T	N33030000	33.050000	W087370000	-87.616667	5.0	5.0			1933	200204
VR1031	30	D	T	N33030000	33.050000	W087370000	-87.616667	5.0	5.0			1933	E	A	N32580000	32.966667	W086450000	-86.750000	2.0	2.0			1566	200204
VR1031	40	E	A	N32580000	32.966667	W086450000	-86.750000	2.0	2.0			1566	F	A	N33230000	33.383333	W086230000	-86.383333	5.0	5.0			1677	200204
VR1031	50	F	A	N33230000	33.383333	W086230000	-86.383333	5.0	5.0			1677	G	T	N33100000	33.166667	W085550000	-85.916667	5.0	5.0			2604	200204
VR1031	60	G	T	N33100000	33.166667	W085550000	-85.916667	5.0	5.0			2604	H	T	N32530000	32.883333	W086130000	-86.216667	5.0	5.0			3223	200204
VR1031	70	H	T	N32530000	32.883333	W086130000	-86.216667	5.0	5.0			3223	I	T	N32400000	32.666667	W086430000	-86.716667	5.0	5.0			3561	200204
VR1031	80	I	T	N32400000	32.666667	W086430000	-86.716667	5.0	5.0			3561	J	B	N32530000	32.883333	W087270000	-87.450000	5.0	5.0			3550	200204
VR1031	90	J	B	N32530000	32.883333	W087270000	-87.450000	5.0	5.0			3550	K	B	N32450000	32.750000	W087440000	-87.733333	5.0	5.0			2984	200204
VR1031	100	K	B	N32450000	32.750000	W087440000	-87.733333	5.0	5.0			2984	L	T	N32080000	32.133333	W087410000	-87.683333	5.0	5.0			3076	200204
VR1031	110	L	T	N32080000	32.133333	W087410000	-87.683333	5.0	5.0			3076	M	X	N32020000	32.033333	W088170000	-88.283333	5.0	5.0			3488	200204
VR1032	0	A	S	N32470000	32.783333	W090380000	-90.633333	5.0	5.0			3345	B	T	N32340000	32.566667	W091100000	-91.166667	5.0	5.0			3471	200204
VR1032	10	B	T	N32340000	32.566667	W091100000	-91.166667	5.0	5.0			3471	C	T	N32340000	32.566667	W091300000	-91.500000	5.0	5.0			0300	200204
VR1032	20	C	T	N32340000	32.566667	W091300000	-91.500000	5.0	5.0			0300	D	T	N32530000	32.883333	W091430000	-91.716667	5.0	5.0			0369	200204
VR1032	30	D	T	N32530000	32.883333	W091430000	-91.716667	5.0	5.0			0369	E	T	N32590000	32.983333	W092120000	-92.200000	5.0	5.0			0286	200204
VR1032	40	E	T	N32590000	32.983333	W092120000	-92.200000	5.0	5.0			0286	F	T	N33070000	33.116667	W092220000	-92.366667	5.0	5.0			0689	200204
VR1032	50	F	T	N33070000	33.116667	W092220000	-92.366667	5.0	5.0			0689	G	T	N33180000	33.300000	W092210000	-92.350000	5.0	5.0			1344	200204
VR1032	60	G	T	N33180000	33.300000	W092210000	-92.350000	5.0	5.0			1344	H	T	N33200000	33.333333	W091560000	-91.933333	5.0	5.0			1928	200204
VR1032	70	H	T	N33200000	33.333333	W091560000	-91.933333	5.0	5.0			1928	I	T	N32530000	32.883333	W091030000	-91.050000	5.0	5.0			2036	200204
VR1032	80	I	T	N32530000	32.883333	W091030000	-91.050000	5.0	5.0			2036	J	X	N32470000	32.783333	W090380000	-90.633333	5.0	5.0			1960	200204
VR1033	0	A	S	N32320000	32.533333	W088480000	-88.800000	5.0	5.0			0300	B	T	N32480000	32.800000	W089210000	-89.350000	5.0	5.0			0598	200204
VR1033	10	B	T	N32480000	32.800000	W089210000	-89.350000	5.0	5.0			0598	C	T	N33120000	33.200000	W089210000	-89.350000	5.0	5.0			0559	200204
VR1033	20	C	T	N33120000	33.200000	W089210000	-89.350000	5.0	5.0			0559	D	T	N33200000	33.333333	W089450000	-89.750000	5.0	8.0			3213	200204
VR1033	30	D	T	N33200000	33.333333	W089450000	-89.750000	5.0	8.0			3213	E	T	N32420000	32.700000	W089380000	-89.633333	5.0	8.0			2729	200204
VR1033	40	E	T	N32420000	32.700000	W089380000	-89.633333	5.0	8.0			2729	F	A	N32190000	32.316667	W089450000	-89.750000	5.0	5.0			2439	200204
VR1033	50	F	A	N32190000	32.316667	W089450000	-89.750000	5.0	5.0			2439	G	C	N32073000	32.125000	W089140000	-89.233333	5.0	5.0			2110	200204
VR1033	60	G	C	N32073000	32.125000	W089140000	-89.233333	5.0	5.0			2110	H	T	N31560000	31.933333	W088570000	-88.950000	5.0	5.0			1991	200204
VR1033	70	H	T	N31560000	31.933333	W088570000	-88.950000	5.0	5.0			1991	I	T	N31560000	31.933333	W087300000	-87.500000	5.0	5.0			1273	200204
VR1033	80	I	T	N31560000	31.933333	W087300000	-87.500000	5.0	5.0			1273	J	T	N32080000	32.133333	W087340000	-87.566667	5.0	5.0			0371	200204
VR1033	90	J	T	N32080000	32.133333	W087340000	-87.566667	5.0	5.0			0371	K	T	N32080000	32.133333	W088030000	-88.050000	5.0	5.0			0107	200204
VR1033	100	K	T	N32080000	32.133333	W088030000	-88.050000	5.0	5.0			0107	L	X	N32170000	32.283333	W088300000	-88.500000	5.0	5.0			0213	200204
VR1039	0	A	S	N29180000	29.300000	W081460001	-81.766669	2.0	2.0			2700	B	X	N29100000	29.166667	W081460001	-81.766669	2.0	2.0			2700	200204
VR104	0	A	S	N33260000	33.433333	W097460000	-97.766667	5.0	5.0			1246	B	T	N33490000	33.816667	W097270000	-97.450000	5.0	5.0			1144	200204
VR104	10	B	T	N33490000	33.816667	W097270000	-97.450000	5.0	5.0			1144	C	T	N34220000	34.366667	W097170000	-97.283333	5.0	5.0			0678	200204
VR104	20	C	T	N34220000	34.366667	W097170000	-97.283333	5.0	5.0			0678	D	C	N34420000	34.700000	W097570000	-97.950000	5.0	5.0			0509	200204
VR104	30	D	C	N34420000	34.700000	W097570000	-97.950000	5.0	5.0			0509	E	T	N35080000	35.133333	W098080000	-98.133333	3.0	3.0			0718	200204
VR104	40	E	T	N35080000	35.133333	W098080000	-98.133333	3.0	3.0			0718	F	T	N35320000	35.533333	W098170000	-98.283333	3.0	3.0			0365	200204
VR104	50	F	T	N35320000	35.533333	W098170000	-98.283333	3.0	3.0			0365	G	T	N35320000	35.533333	W098240000	-98.400000	3.0	3.0			3373	200204
VR104	60	G	T	N35320000	35.533333	W098240000	-98.400000	3.0	3.0			3373	H	A	N35170000	35.283333	W098420000	-98.700000	3.0	3.0			3010	200204
VR104	70	H	A	N35170000	35.283333	W098420000	-98.700000	3.0	3.0			3010	I	A	N34510000	34.850000	W098520000	-98.866667	3.0	3.0			2788	200204
VR104	80	I	A	N34510000	34.850000	W098520000	-98.866667	3.0	3.0			2788	J	X	N34380000	34.633333	W098520000	-98.866667	3.0	3.0			2700	200204
VR1040	0	A	S	N33540000	33.900000	W078220000	-78.366667	2.0	2.0			0988	B	A	N34260600	34.435000	W078160000	-78.266667	2.0	2.0			0503	200307
VR1040	10	B	A	N34260600	34.435000	W078160000	-78.266667	2.0	2.0			0503	C	T	N34270000	34.450000	W078580000	-78.966667	2.0	2.0			3369	200307
VR1040	20	C	T	N34270000	34.450000	W078580000	-78.966667	2.0	2.0			3369	D	T	N33450000	33.750000	W079440000	-79.733333	3.0	1.0			2994	200307
VR1040	30	D	T	N33450000	33.750000	W079440000	-79.733333	3.0	1.0			2994	E	T	N33310000	33.516667	W079490000	-79.816667	3.0	3.0			2940	200307
VR1040	40	E	T	N33310000	33.516667	W079490000	-79.816667	3.0	3.0			2940	F	T	N33200000	33.333333	W079570000	-79.950000	3.0	3.0			3169	200307
VR1040	50	F	T	N33200000	33.333333	W079570000	-79.950000	3.0	3.0			3169	G	A	N33090000	33.150000	W080220000	-80.366667	3.0	3.0			3041	200307
VR1040	60	G	A	N33090000	33.150000	W080220000	-80.366667	3.0	3.0			3041	H	C	N32200000	32.333333	W080280000	-80.466667	4.0	1.0			2943	200307
VR1040	70	H	C	N32200000	32.333333	W080280000	-80.466667	4.0	1.0			2943	I	A	N31540000	31.900000	W080560000	-80.933333	3.0	3.0			3058	200307
VR1040	80	I	A	N31540000	31.900000	W080560000	-80.933333	3.0	3.0			3058	J	T	N31310000	31.516667	W081110000	-81.183333	3.0	3.0			2823	200307
VR1040	90	J	T	N31310000	31.516667	W081110000	-81.183333	3.0	3.0			2823	K	T	N30150000	30.250000	W081040000	-81.066667	3.0	3.0			2752	200307
VR1040	100	K	T	N30150000	30.250000	W081040000	-81.066667	3.0	3.0			2752	L	B	N29420000	29.700000	W081140000	-81.233333	3.0	3.0			2935	200307
VR1040	110	L	B	N29420000	29.700000	W081140000	-81.233333	3.0	3.0			2935	M	B	N29240000	29.400000	W081270000	-81.450000	3.0	3.0			3232	200307
VR1040	120	M	B	N29240000	29.400000	W081270000	-81.450000	3.0	3.0			3232	N	X	N29230000	29.383333	W081310000	-81.516667					3441	200307
VR1041	0	A	S	N32230000	32.383333	W080230000	-80.383333	3.0	3.0			1468	B	T	N32390000	32.650000	W079540000	-79.900000	3.0	3.0			1454	200307
